project,layer,target,pvalue,classification_type,weighted,minmax,dge_filtering,accuracy,f1_score,recall,precision,auc,auc_ovo,auc_ovr,f1_score_micro,recall_micro,precision_micro,f1_score_weighted,recall_weighted,precision_weighted
TCGA-LGG,mrna,primary_diagnosis,0.01,edge,True,0.8-1,1000.0,0.5483870967741935,0.5080403638116461,0.510937273649138,0.5101121101121101,,0.7705358209372483,0.7812442984297867,0.5483870967741935,0.5483870967741935,0.5483870967741935,0.5424787389507928,0.5483870967741935,0.5418052914827108
TCGA-LGG,mrna,primary_diagnosis,0.01,edge,False,,1000.0,0.5548387096774193,0.5126614781608967,0.5165869911632622,0.5147165041531239,,0.768787280384069,0.779562465834509,0.5548387096774193,0.5548387096774193,0.5548387096774193,0.5473518965684745,0.5548387096774193,0.5460856953133191
TCGA-LGG,mrna,primary_diagnosis,0.01,edge,False,0-1,1000.0,0.5548387096774193,0.5126614781608967,0.5165869911632622,0.5147165041531239,,0.768787280384069,0.779562465834509,0.5548387096774193,0.5548387096774193,0.5548387096774193,0.5473518965684745,0.5548387096774193,0.5460856953133191
TCGA-LGG,mrna,primary_diagnosis,0.01,edge,False,0.3-1,1000.0,0.5548387096774193,0.5126614781608967,0.5165869911632622,0.5147165041531239,,0.768787280384069,0.779562465834509,0.5548387096774193,0.5548387096774193,0.5548387096774193,0.5473518965684745,0.5548387096774193,0.5460856953133191
TCGA-LGG,mrna,primary_diagnosis,0.01,edge,False,0.5-1,1000.0,0.5548387096774193,0.5126614781608967,0.5165869911632622,0.5147165041531239,,0.768787280384069,0.779562465834509,0.5548387096774193,0.5548387096774193,0.5548387096774193,0.5473518965684745,0.5548387096774193,0.5460856953133191
TCGA-LGG,mrna,primary_diagnosis,0.01,edge,False,0.8-1,1000.0,0.5548387096774193,0.5126614781608967,0.5165869911632622,0.5147165041531239,,0.768787280384069,0.779562465834509,0.5548387096774193,0.5548387096774193,0.5548387096774193,0.5473518965684745,0.5548387096774193,0.5460856953133191
TCGA-LGG,mrna,primary_diagnosis,0.01,both,True,,1000.0,0.5483870967741935,0.5080403638116461,0.510937273649138,0.5101121101121101,,0.7838201544713588,0.7946489671657537,0.5483870967741935,0.5483870967741935,0.5483870967741935,0.5424787389507928,0.5483870967741935,0.5418052914827108
TCGA-LGG,mrna,primary_diagnosis,0.01,both,True,0-1,1000.0,0.567741935483871,0.5171390752658725,0.5251873708608766,0.52,,0.7849816123678747,0.7956440009941402,0.567741935483871,0.567741935483871,0.567741935483871,0.5543439947348195,0.567741935483871,0.5518709677419356
TCGA-LGG,mrna,primary_diagnosis,0.01,both,True,0.3-1,1000.0,0.5548387096774193,0.5132476130935079,0.5165869911632622,0.5168845315904139,,0.7854378086313858,0.7962167378401839,0.5548387096774193,0.5548387096774193,0.5548387096774193,0.547937921655628,0.5548387096774193,0.5483765549230445
TCGA-LGG,mrna,primary_diagnosis,0.01,both,True,0.5-1,1000.0,0.5483870967741935,0.5091776495620607,0.510937273649138,0.5125116713352008,,0.7847153919856863,0.7954381555970732,0.5483870967741935,0.5483870967741935,0.5483870967741935,0.544086934975753,0.5483870967741935,0.5452805638384385
TCGA-LGG,mrna,primary_diagnosis,0.01,both,True,0.8-1,1000.0,0.5483870967741935,0.5080403638116461,0.510937273649138,0.5101121101121101,,0.7838201544713588,0.7946489671657537,0.5483870967741935,0.5483870967741935,0.5483870967741935,0.5424787389507928,0.5483870967741935,0.5418052914827108
TCGA-LGG,mrna,primary_diagnosis,0.01,both,False,,1000.0,0.5548387096774193,0.5126614781608967,0.5165869911632622,0.5147165041531239,,0.7846397828556615,0.7954734674717163,0.5548387096774193,0.5548387096774193,0.5548387096774193,0.5473518965684745,0.5548387096774193,0.5460856953133191
TCGA-LGG,mrna,primary_diagnosis,0.01,both,False,0-1,1000.0,0.5548387096774193,0.5126614781608967,0.5165869911632622,0.5147165041531239,,0.7846397828556615,0.7954734674717163,0.5548387096774193,0.5548387096774193,0.5548387096774193,0.5473518965684745,0.5548387096774193,0.5460856953133191
TCGA-LGG,mrna,primary_diagnosis,0.01,both,False,0.3-1,1000.0,0.5548387096774193,0.5126614781608967,0.5165869911632622,0.5147165041531239,,0.7846397828556615,0.7954734674717163,0.5548387096774193,0.5548387096774193,0.5548387096774193,0.5473518965684745,0.5548387096774193,0.5460856953133191
TCGA-LGG,mrna,primary_diagnosis,0.01,both,False,0.5-1,1000.0,0.5548387096774193,0.5126614781608967,0.5165869911632622,0.5147165041531239,,0.7846397828556615,0.7954734674717163,0.5548387096774193,0.5548387096774193,0.5548387096774193,0.5473518965684745,0.5548387096774193,0.5460856953133191
TCGA-LGG,mrna,primary_diagnosis,0.01,both,False,0.8-1,1000.0,0.5548387096774193,0.5126614781608967,0.5165869911632622,0.5147165041531239,,0.7846397828556615,0.7954734674717163,0.5548387096774193,0.5548387096774193,0.5548387096774193,0.5473518965684745,0.5548387096774193,0.5460856953133191
TCGA-LGG,mrna,primary_diagnosis,0.01,node,True,,1000.0,0.4580645161290322,0.4105936283155679,0.4537081512995875,0.5433479532163743,,0.5628826520887181,0.565300837849264,0.4580645161290322,0.4580645161290322,0.4580645161290322,0.4165677043350201,0.4580645161290322,0.5738978494623657
TCGA-LGG,mrna,primary_diagnosis,0.01,node,True,0-1,1000.0,0.4838709677419355,0.4479769753131031,0.490397005116006,0.5729114971050454,,0.68263671274376,0.6929119959565787,0.4838709677419355,0.4838709677419355,0.4838709677419355,0.4521707162475136,0.4838709677419355,0.6055078844152726
TCGA-LGG,mrna,primary_diagnosis,0.01,node,True,0.3-1,1000.0,0.4709677419354838,0.4285458364220411,0.4735012237242388,0.5573344280240832,,0.6820026126448964,0.6921362280295851,0.4709677419354838,0.4709677419354838,0.4709677419354838,0.4324107463114852,0.4709677419354838,0.5882912230520686
TCGA-LGG,mrna,primary_diagnosis,0.01,node,True,0.5-1,1000.0,0.4709677419354838,0.4256391943507928,0.4708021683936046,0.5555555555555556,,0.6814047286839436,0.6915157674446036,0.4709677419354838,0.4709677419354838,0.4709677419354838,0.4293398871979078,0.4709677419354838,0.5849462365591398
TCGA-LGG,mrna,primary_diagnosis,0.01,node,True,0.8-1,1000.0,0.4580645161290322,0.4105936283155679,0.4537081512995875,0.5433479532163743,,0.6815070233892714,0.6915996394136789,0.4580645161290322,0.4580645161290322,0.4580645161290322,0.4165677043350201,0.4580645161290322,0.5738978494623657
TCGA-LGG,mrna,primary_diagnosis,0.01,node,False,,1000.0,0.4580645161290322,0.4071638386468543,0.4510090959689532,0.5407390806315056,,0.681303704720297,0.6913164577934884,0.4580645161290322,0.4580645161290322,0.4580645161290322,0.41457409629417,0.4580645161290322,0.5719663779683155
TCGA-LGG,mrna,primary_diagnosis,0.01,node,False,0-1,1000.0,0.4580645161290322,0.4071638386468543,0.4510090959689532,0.5407390806315056,,0.681303704720297,0.6913164577934884,0.4580645161290322,0.4580645161290322,0.4580645161290322,0.41457409629417,0.4580645161290322,0.5719663779683155
TCGA-LGG,mrna,primary_diagnosis,0.01,node,False,0.3-1,1000.0,0.4580645161290322,0.4071638386468543,0.4510090959689532,0.5407390806315056,,0.681303704720297,0.6913164577934884,0.4580645161290322,0.4580645161290322,0.4580645161290322,0.41457409629417,0.4580645161290322,0.5719663779683155
TCGA-LGG,mrna,primary_diagnosis,0.01,node,False,0.5-1,1000.0,0.4580645161290322,0.4071638386468543,0.4510090959689532,0.5407390806315056,,0.681303704720297,0.6913164577934884,0.4580645161290322,0.4580645161290322,0.4580645161290322,0.41457409629417,0.4580645161290322,0.5719663779683155
TCGA-LGG,mrna,primary_diagnosis,0.01,node,False,0.8-1,1000.0,0.4580645161290322,0.4071638386468543,0.4510090959689532,0.5407390806315056,,0.681303704720297,0.6913164577934884,0.4580645161290322,0.4580645161290322,0.4580645161290322,0.41457409629417,0.4580645161290322,0.5719663779683155
TCGA-LGG,mrna,primary_diagnosis,0.001,edge,True,,1000.0,0.5548387096774193,0.5126614781608967,0.5165869911632622,0.5147165041531239,,0.7412839828094065,0.752022238754965,0.5548387096774193,0.5548387096774193,0.5548387096774193,0.5473518965684745,0.5548387096774193,0.5460856953133191
TCGA-LGG,mrna,primary_diagnosis,0.001,edge,True,0-1,1000.0,0.5741935483870968,0.5220865370119102,0.5310353240772508,0.5246587467971117,,0.7705930043128971,0.7811251910451912,0.5741935483870968,0.5741935483870968,0.5741935483870968,0.5594344990589575,0.5741935483870968,0.5559353486170285
TCGA-LGG,mrna,primary_diagnosis,0.001,edge,True,0.3-1,1000.0,0.5612903225806452,0.512150576095557,0.5193394176445024,0.5154924498535046,,0.7700910613488668,0.7807016896639879,0.5612903225806452,0.5612903225806452,0.5612903225806452,0.549197403243114,0.5612903225806452,0.5478992344434993
TCGA-LGG,mrna,primary_diagnosis,0.001,edge,True,0.5-1,1000.0,0.5483870967741935,0.5091776495620607,0.510937273649138,0.5125116713352008,,0.7687707607422146,0.7793586028414131,0.5483870967741935,0.5483870967741935,0.5483870967741935,0.544086934975753,0.5483870967741935,0.5452805638384385
TCGA-LGG,mrna,primary_diagnosis,0.001,edge,True,0.8-1,1000.0,0.5548387096774193,0.5126614781608967,0.5165869911632622,0.5147165041531239,,0.7680324598255018,0.7787424278238086,0.5548387096774193,0.5548387096774193,0.5548387096774193,0.5473518965684745,0.5548387096774193,0.5460856953133191
TCGA-LGG,mrna,primary_diagnosis,0.001,edge,False,,1000.0,0.5548387096774193,0.5126614781608967,0.5165869911632622,0.5147165041531239,,0.7656942951322968,0.7764398430593067,0.5548387096774193,0.5548387096774193,0.5548387096774193,0.5473518965684745,0.5548387096774193,0.5460856953133191
TCGA-LGG,mrna,primary_diagnosis,0.001,edge,False,0-1,1000.0,0.5548387096774193,0.5126614781608967,0.5165869911632622,0.5147165041531239,,0.7656942951322968,0.7764398430593067,0.5548387096774193,0.5548387096774193,0.5548387096774193,0.5473518965684745,0.5548387096774193,0.5460856953133191
TCGA-LGG,mrna,primary_diagnosis,0.001,edge,False,0.3-1,1000.0,0.5548387096774193,0.5126614781608967,0.5165869911632622,0.5147165041531239,,0.7656942951322968,0.7764398430593067,0.5548387096774193,0.5548387096774193,0.5548387096774193,0.5473518965684745,0.5548387096774193,0.5460856953133191
TCGA-LGG,mrna,primary_diagnosis,0.001,edge,False,0.5-1,1000.0,0.5548387096774193,0.5126614781608967,0.5165869911632622,0.5147165041531239,,0.7656942951322968,0.7764398430593067,0.5548387096774193,0.5548387096774193,0.5548387096774193,0.5473518965684745,0.5548387096774193,0.5460856953133191
TCGA-LGG,mrna,primary_diagnosis,0.001,edge,False,0.8-1,1000.0,0.5548387096774193,0.5126614781608967,0.5165869911632622,0.5147165041531239,,0.7656942951322968,0.7764398430593067,0.5548387096774193,0.5548387096774193,0.5548387096774193,0.5473518965684745,0.5548387096774193,0.5460856953133191
TCGA-LGG,mrna,primary_diagnosis,0.001,both,True,,1000.0,0.5548387096774193,0.5126614781608967,0.5165869911632622,0.5147165041531239,,0.7840005997900734,0.794751017962008,0.5548387096774193,0.5548387096774193,0.5548387096774193,0.5473518965684745,0.5548387096774193,0.5460856953133191
TCGA-LGG,mrna,primary_diagnosis,0.001,both,True,0-1,1000.0,0.5741935483870968,0.5220865370119102,0.5310353240772508,0.5246587467971117,,0.7839612067979598,0.7945848027032962,0.5741935483870968,0.5741935483870968,0.5741935483870968,0.5594344990589575,0.5741935483870968,0.5559353486170285
TCGA-LGG,mrna,primary_diagnosis,0.001,both,True,0.3-1,1000.0,0.5612903225806452,0.512150576095557,0.5193394176445024,0.5154924498535046,,0.7841746914003828,0.7949325022417143,0.5612903225806452,0.5612903225806452,0.5612903225806452,0.549197403243114,0.5612903225806452,0.5478992344434993
TCGA-LGG,mrna,primary_diagnosis,0.001,both,True,0.5-1,1000.0,0.5483870967741935,0.5091776495620607,0.510937273649138,0.5125116713352008,,0.7846067435719531,0.7953449291225807,0.5483870967741935,0.5483870967741935,0.5483870967741935,0.544086934975753,0.5483870967741935,0.5452805638384385
TCGA-LGG,mrna,primary_diagnosis,0.001,both,True,0.8-1,1000.0,0.5548387096774193,0.5126614781608967,0.5165869911632622,0.5147165041531239,,0.7840005997900734,0.794751017962008,0.5548387096774193,0.5548387096774193,0.5548387096774193,0.5473518965684745,0.5548387096774193,0.5460856953133191
TCGA-LGG,mrna,primary_diagnosis,0.001,both,False,,1000.0,0.5548387096774193,0.5126614781608967,0.5165869911632622,0.5147165041531239,,0.7835799842936328,0.7944427537253206,0.5548387096774193,0.5548387096774193,0.5548387096774193,0.5473518965684745,0.5548387096774193,0.5460856953133191
TCGA-LGG,mrna,primary_diagnosis,0.001,both,False,0-1,1000.0,0.5548387096774193,0.5126614781608967,0.5165869911632622,0.5147165041531239,,0.7835799842936328,0.7944427537253206,0.5548387096774193,0.5548387096774193,0.5548387096774193,0.5473518965684745,0.5548387096774193,0.5460856953133191
TCGA-LGG,mrna,primary_diagnosis,0.001,both,False,0.3-1,1000.0,0.5548387096774193,0.5126614781608967,0.5165869911632622,0.5147165041531239,,0.7835799842936328,0.7944427537253206,0.5548387096774193,0.5548387096774193,0.5548387096774193,0.5473518965684745,0.5548387096774193,0.5460856953133191
TCGA-LGG,mrna,primary_diagnosis,0.001,both,False,0.5-1,1000.0,0.5548387096774193,0.5126614781608967,0.5165869911632622,0.5147165041531239,,0.7835799842936328,0.7944427537253206,0.5548387096774193,0.5548387096774193,0.5548387096774193,0.5473518965684745,0.5548387096774193,0.5460856953133191
TCGA-LGG,mrna,primary_diagnosis,0.001,both,False,0.8-1,1000.0,0.5548387096774193,0.5126614781608967,0.5165869911632622,0.5147165041531239,,0.7835799842936328,0.7944427537253206,0.5548387096774193,0.5548387096774193,0.5548387096774193,0.5473518965684745,0.5548387096774193,0.5460856953133191
TCGA-LGG,mrna,primary_diagnosis,0.001,node,True,,1000.0,0.4580645161290322,0.4105936283155679,0.4537081512995875,0.5433479532163743,,0.5628826520887181,0.565300837849264,0.4580645161290322,0.4580645161290322,0.4580645161290322,0.4165677043350201,0.4580645161290322,0.5738978494623657
TCGA-LGG,mrna,primary_diagnosis,0.001,node,True,0-1,1000.0,0.4838709677419355,0.4479769753131031,0.490397005116006,0.5729114971050454,,0.68263671274376,0.6929119959565787,0.4838709677419355,0.4838709677419355,0.4838709677419355,0.4521707162475136,0.4838709677419355,0.6055078844152726
TCGA-LGG,mrna,primary_diagnosis,0.001,node,True,0.3-1,1000.0,0.4709677419354838,0.4285458364220411,0.4735012237242388,0.5573344280240832,,0.6820026126448964,0.6921362280295851,0.4709677419354838,0.4709677419354838,0.4709677419354838,0.4324107463114852,0.4709677419354838,0.5882912230520686
TCGA-LGG,mrna,primary_diagnosis,0.001,node,True,0.5-1,1000.0,0.4709677419354838,0.4256391943507928,0.4708021683936046,0.5555555555555556,,0.6814047286839436,0.6915157674446036,0.4709677419354838,0.4709677419354838,0.4709677419354838,0.4293398871979078,0.4709677419354838,0.5849462365591398
TCGA-LGG,mrna,primary_diagnosis,0.001,node,True,0.8-1,1000.0,0.4580645161290322,0.4105936283155679,0.4537081512995875,0.5433479532163743,,0.6815070233892714,0.6915996394136789,0.4580645161290322,0.4580645161290322,0.4580645161290322,0.4165677043350201,0.4580645161290322,0.5738978494623657
TCGA-LGG,mrna,primary_diagnosis,0.001,node,False,,1000.0,0.4580645161290322,0.4071638386468543,0.4510090959689532,0.5407390806315056,,0.681303704720297,0.6913164577934884,0.4580645161290322,0.4580645161290322,0.4580645161290322,0.41457409629417,0.4580645161290322,0.5719663779683155
TCGA-LGG,mrna,primary_diagnosis,0.001,node,False,0-1,1000.0,0.4580645161290322,0.4071638386468543,0.4510090959689532,0.5407390806315056,,0.681303704720297,0.6913164577934884,0.4580645161290322,0.4580645161290322,0.4580645161290322,0.41457409629417,0.4580645161290322,0.5719663779683155
TCGA-LGG,mrna,primary_diagnosis,0.001,node,False,0.3-1,1000.0,0.4580645161290322,0.4071638386468543,0.4510090959689532,0.5407390806315056,,0.681303704720297,0.6913164577934884,0.4580645161290322,0.4580645161290322,0.4580645161290322,0.41457409629417,0.4580645161290322,0.5719663779683155
TCGA-LGG,mrna,primary_diagnosis,0.001,node,False,0.5-1,1000.0,0.4580645161290322,0.4071638386468543,0.4510090959689532,0.5407390806315056,,0.681303704720297,0.6913164577934884,0.4580645161290322,0.4580645161290322,0.4580645161290322,0.41457409629417,0.4580645161290322,0.5719663779683155
TCGA-LGG,mrna,primary_diagnosis,0.001,node,False,0.8-1,1000.0,0.4580645161290322,0.4071638386468543,0.4510090959689532,0.5407390806315056,,0.681303704720297,0.6913164577934884,0.4580645161290322,0.4580645161290322,0.4580645161290322,0.41457409629417,0.4580645161290322,0.5719663779683155
TCGA-LGG,mrna,primary_diagnosis,0.0001,edge,True,,1000.0,0.5548387096774193,0.5137701804368472,0.5165869911632622,0.5169675211100232,,0.7283376665624658,0.7394048816806609,0.5548387096774193,0.5548387096774193,0.5548387096774193,0.5489385166804522,0.5548387096774193,0.549448840706825
TCGA-LGG,mrna,primary_diagnosis,0.0001,edge,True,0-1,1000.0,0.5870967741935483,0.5310271836007131,0.5423347591054996,0.535381850853549,,0.7687491581336362,0.7792250190285296,0.5870967741935483,0.5870967741935483,0.5870967741935483,0.5687888131792306,0.5870967741935483,0.5655042170246066
TCGA-LGG,mrna,primary_diagnosis,0.0001,edge,True,0.3-1,1000.0,0.5612903225806452,0.512150576095557,0.5193394176445024,0.5154924498535046,,0.7681404728683944,0.7786093123230531,0.5612903225806452,0.5612903225806452,0.5612903225806452,0.549197403243114,0.5612903225806452,0.5478992344434993
TCGA-LGG,mrna,primary_diagnosis,0.0001,edge,True,0.5-1,1000.0,0.5612903225806452,0.512150576095557,0.5193394176445024,0.5154924498535046,,0.7659382775350662,0.7764998695070807,0.5612903225806452,0.5612903225806452,0.5612903225806452,0.549197403243114,0.5612903225806452,0.5478992344434993
TCGA-LGG,mrna,primary_diagnosis,0.0001,edge,True,0.8-1,1000.0,0.5548387096774193,0.5137701804368472,0.5165869911632622,0.5169675211100232,,0.763141375094988,0.7737316441565373,0.5548387096774193,0.5548387096774193,0.5548387096774193,0.5489385166804522,0.5548387096774193,0.549448840706825
TCGA-LGG,mrna,primary_diagnosis,0.0001,edge,False,,1000.0,0.5548387096774193,0.5126614781608967,0.5165869911632622,0.5147165041531239,,0.7613788563833168,0.7720674602047838,0.5548387096774193,0.5548387096774193,0.5548387096774193,0.5473518965684745,0.5548387096774193,0.5460856953133191
